출원번호,출원일,사무소,대리인,MainCPC,클러스터_v1,클러스터_v2,발명명칭
1020240104473,20240806,김앤장,김현진,G06Q 30/0613,C4,A 선행인용형,쥬얼리 통합 거래 플랫폼 시스템¶쥬얼리 통합 거래 플랫폼 시스템{An Intergrated Trade Platform System for Jewelry}
1020240104635,20240806,김앤장,김성남,G06F 3/0604,C2,C 간접·표준형,"라이트 효율이 향상된 데이터 저장 장치, 이를 위한 메모리 컨트롤러 및 그 동작 방법¶라이트 효율이 향상된 데이터 저장 장치, 이를 위한 메모리 컨트롤러 및 그 동작 방법{Data Storage Apparatus with Improved Write Efficiently and Operating Method Thereof}"
1020240104771,20240806,김앤장,김성남,G11C 7/1051,C2,C 간접·표준형,반도체 장치¶반도체 장치{SEMICONDUCTOR APPARATUS}
1020240103800,20240805,김앤장,김기호,G08G 1/095	(2006.01)¶G08G 1/095	(2013.01),C4,B 직접과제형,LED광원 및 광섬유를 이용한 바닥형 신호등
1020240103005,20240802,김앤장,김성남,H03M 13/11	(2006.01),C2,JP 번역체(v2제외),패리티 검사 행렬 관리 장치 및 방법¶패리티 검사 행렬 관리 장치 및 방법{APPARATUS AND METHOD FOR MANAGERING PARITY CHECK MATRIX}
1020240102239,20240801,김앤장,이승현,F16P 3/001,C4,A 선행인용형,사용성이 향상된 프레스 안전장치¶사용성이 향상된 프레스 안전장치{Press safety with improved usability}
1020240101012,20240730,김앤장,김성남,H10B 63/80,C2,C 간접·표준형,전기 화학 메모리 셀¶전기 화학 메모리 셀{Electrochemical Memory Cell}
1020240100199,20240729,김앤장,김성환,F23D 14/465,C4,B 직접과제형,협소공간의 작업성을 향상시킨 중압식 가스토치¶협소공간의 작업성을 향상시킨 중압식 가스토치{Middle pressure type gas torch with improved workability in narrow space}
1020240100275,20240729,김앤장,김성남,H03K 19/018521,C2,C 간접·표준형,클럭 버퍼 회로 및 이를 이용하는 반도체 장치¶클럭 버퍼 회로 및 이를 이용하는 반도체 장치 {CLOCK BUFFER CIRCUIT AND A SEMICONDUCTOR APPARATUS USING THE SAME}
1020240099113,20240726,김앤장,김성환,B23K 37/0282,C4,B 직접과제형,클러치 기능이 제공된 용접 또는 예열작업용 자동주행식 캐리지장치¶클러치 기능이 제공된 용접 또는 예열작업용 자동주행식 캐리지장치{Auto- traveling type carriage device for welding or pre-heating work provided with clutch function}
2020240001373,20240726,김앤장,이승현,B42D 15/0073,C4,A 선행인용형,사용성이 향상된 롤링 페이퍼¶사용성이 향상된 롤링 페이퍼{Rolling paper with improved usability}
1020240098436,20240725,김앤장,이승희,G01L 5/04	(2020.01)¶G01L 5/047	(2013.01),C2,JP 번역체(v2제외),어스앵커의 긴장력 자동진단방법
1020240098635,20240725,김앤장,김기호,G08G 1/095	(2006.01),C2,C 간접·표준형,반사층을 이용한 발광 효율이 개선된 바닥형 보행 신호등
1020240097643,20240724,김앤장,김기호,E01B 26/00	(2006.01)¶E01B 26/00	(2013.01),C4,B 직접과제형,레일 보강형 스마트 모듈러 레일빔 및 시공방법
1020240097644,20240724,김앤장,김기호,E01H 10/00	(2006.01),C2,C 간접·표준형,도로 결빙 분사용 염수 공급 시스템
1020240097999,20240724,김앤장,이호준,G16H 20/00,C0,B 직접과제형,개인 맞춤형 건강 관리 시스템¶개인 맞춤형 건강 관리 시스템{Personalized Health Management System}
1020240098212,20240724,김앤장,이호준,G06Q 50/14,C0,C 간접·표준형,KoBERT 모델 기반 아웃도어 여행 맞춤형 정보 제공 시스템 및 방법¶KoBERT 모델 기반 아웃도어 여행 맞춤형 정보 제공 시스템 및 방법{System and method for providing customized outdoor travel information based on KoBERT model}
1020240098214,20240724,김앤장,이호준,G06Q 50/14,C1,C 간접·표준형,온톨로지 기반 다층 컨텍스트 활용 아웃도어 여행 맞춤형 정보 제공 서버 및 방법¶온톨로지 기반 다층 컨텍스트 활용 아웃도어 여행 맞춤형 정보 제공 서버 및 방법{Server and method for providing customized outdoor travel information using ontology-based multi-layer context}
1020240098230,20240724,김앤장,이호준,G06Q 50/16	(2024.01),C0,C 간접·표준형,임대차 계약 관리 및 리워드 지급 시스템
1020240097133,20240723,김앤장,김현진,A23L 35/00,C1,A 선행인용형,타이거너트와 꽃벵이를 이용한 식품의 제조방법¶타이거너트와 꽃벵이를 이용한 식품의 제조방법{Methed for manufacturing food containing tiger nut and white grub}
1020240097310,20240723,김앤장,김성남,G01R 31/2837,C4,B 직접과제형,이미지 센서 웨이퍼의 테스트 방법 및 이를 위한 테스트 시스템¶이미지 센서 웨이퍼의 테스트 방법 및 이를 위한 테스트 시스템{Method for testing image sensor wafer and test system for the same}
1020240095768,20240719,김앤장,김성남,H04L 25/026,C4,B 직접과제형,신호 드라이버 회로 및 이를 이용하는 반도체 장치¶신호 드라이버 회로 및 이를 이용하는 반도체 장치 {SIGNAL DRIVING CIRCUIT AND A SEMICONDUCTOR APPARATUS USING THE SIGNAL DRIVING CIRCUIT}
1020240094876,20240718,김앤장,김현진,C07K 5/0815,C4,A 선행인용형,"피지조절용 펩타이드, 항염증용 펩타이드 및 이들을 함유하는 화장료 조성물¶피지조절용 펩타이드, 항염증용 펩타이드 및 이들을 함유하는 화장료 조성물{Sebum control peptide, anti-inflammatory peptide and Cosmetic composition containing them}"
1020240095342,20240718,김앤장,김성환,H01R 13/639,C4,A 선행인용형,선박용 육상전력 공급시스템의 플러그와 소켓 자동 클램핑 장치¶선박용 육상전력 공급시스템의 플러그와 소켓 자동 클램핑 장치{Automatic clamping device of plug and socket for on-shore power supply system for a ship}
1020240094223,20240717,김앤장,이재훈,B61L 5/1872,C4,A 선행인용형,신호 등기구 승하강식 철도 신호기¶신호 등기구 승하강식 철도 신호기{Signal luminaire elevating type railway signal}
1020240094544,20240717,김앤장,김성남,G11C 5/148,C2,C 간접·표준형,반도체 장치 및 반도체 장치의 동작 방법¶반도체 장치 및 반도체 장치의 동작 방법{SEMICONDUCTOR DEVICE AND OPERATING METHOD OF SEMICONDUCTOR DEVICE}
1020240094625,20240717,김앤장,최원석,C02F 1/46104,C4,A 선행인용형,전극모듈 장착형 챔버의 병렬식 오폐수 처리시스템¶전극모듈 장착형 챔버의 병렬식 오폐수 처리시스템{SERIES CONNECTION TYPE WASTEWATER TREATMENT SYSTEM WITH ELECTRODE MODULE MOUNTED CHAMBER}
1020240093544,20240716,김앤장,김현진,A23B 7/015,C2,A 선행인용형,농산물 신선도 유지장치¶농산물 신선도 유지장치{A Device for Maintaining Freshness of Agricultural Products}
1020240093051,20240715,김앤장,최원석,C02F 1/46104,C4,A 선행인용형,전극모듈 장착형 챔버의 직렬식 오폐수 처리시스템¶전극모듈 장착형 챔버의 직렬식 오폐수 처리시스템{SERIES CONNECTION TYPE WASTEWATER TREATMENT SYSTEM WITH ELECTRODE MODULE MOUNTED CHAMBER}
1020240091556,20240711,김앤장,김성남,H03L 7/097,C2,C 간접·표준형,"위상 감지 회로, 이를 이용하는 클럭 생성 회로, 및 클럭 생성 방법¶위상 감지 회로, 이를 이용하는 클럭 생성 회로, 및 클럭 생성 방법 {PHASE DETECTION CIRCUIT, A CLOCK GENERATING CIRCUIT USING THE SAME, AND A CLOCK GENERATING METHOD}"
1020240091901,20240711,김앤장,김성남,G06F 3/0658,C2,C 간접·표준형,데이터 저장 장치¶데이터 저장 장치{DATA STORAGE DEVICE}
1020240088565,20240705,김앤장,이승현,E02B 3/02	(2006.01),C4,A 선행인용형,각도조절 가능한 유속완화 및 골재유실방지장치
1020240088772,20240705,김앤장,이소정,H01M 10/658,C0,C 간접·표준형,"이차전지용 자가 발포 폼 복합 패드 및 그 제조 방법¶이차전지용 자가 발포 폼 복합 패드 및 그 제조 방법{SELF-FORMING, PORE-GENERATING FOAM COMPOSITE PAD FOR SECONDARY BATTERIES AND ITS MANUFACTURING METHOD}"
1020240088851,20240705,김앤장,김기호,B65D 19/385,C3,A 선행인용형,수출 포장 스키드¶수출 포장 스키드{export packaging skids}
1020240089082,20240705,김앤장,이승현,B65F 1/14,C2,A 선행인용형,영상처리 기반의 재활용품 분리 수거장치¶영상처리 기반의 재활용품 분리 수거장치{Separation and collection of recyclable materials based on image processing}
1020240088262,20240704,김앤장,김성남,G11C 7/1057,C4,B 직접과제형,임피던스 조정 회로 및 이를 포함하는 반도체 장치¶임피던스 조정 회로 및 이를 포함하는 반도체 장치{IMPEDANCE TUNNING CIRCUIT AND SEMICONDUCTOR APPARATUS INCLUDING THE SAME}
1020240088306,20240704,김앤장,김성남,G06F 13/16	(2006.01),C2,C 간접·표준형,효율적인 버스 연결을 갖는 컴퓨팅 시스템 아키텍처
1020240087280,20240703,김앤장,이재훈,B25J 11/00	(2006.01),C4,B 직접과제형,로봇 무선 충전 시스템 및 방법
1020240087287,20240703,김앤장,이재훈,G06Q 50/40,C2,C 간접·표준형,전기차 케이블 온도 모니터링 시스템 및 이를 이용한 모니터링 방법¶전기차 케이블 온도 모니터링 시스템 및 이를 이용한 모니터링 방법{Electric Vehicle Charging Cable Temperature Monitoring System and the method using it}
1020240087316,20240703,김앤장,김현진,H01M 8/04014	(2016.01),C4,A 선행인용형,공기의 재순환이 가능한 공냉식 연료전지
1020240087496,20240703,김앤장,김성남,G03F 1/62,C2,C 간접·표준형,광학 구조체 및 그 제조방법¶광학 구조체 및 그 제조방법{Optical structure and Method of Manufacturing The Same}
1020240087141,20240702,김앤장,김성환,C23G 3/04,C4,B 직접과제형,조파기를 이용하여 스케일 제거성능을 향상시킨 산세처리장치¶조파기를 이용하여 스케일 제거성능을 향상시킨 산세처리장치{Apparatus for acid soaking with improved scale removal function using a wave generator}
1020240085710,20240628,김앤장,김시연,H01M 10/0562,C2,C 간접·표준형,전고체 전해질의 제조 방법 및 이를 활용한 이차 전지¶전고체 전해질의 제조 방법 및 이를 활용한 이차 전지{Manufacturing Method of All-Solid Electrolyte and Secondary Batteries Using the Same}
1020240084096,20240627,김앤장,이승희,H02G 11/00,C4,A 선행인용형,케이블 안내장치¶케이블 안내장치{A CLAMP AND A CABLES GUIDING DEVICE COMPRISING OF THE SAME}
1020240084727,20240627,김앤장,김현진,H02S 50/00	(2014.01),C4,A 선행인용형,태양광 발전시설 실시간 감시시스템
1020240084728,20240627,김앤장,김현진,G01R 27/02	(2006.01),C4,A 선행인용형,태양광 발전시설 절연저항 진단시스템
1020240084729,20240627,김앤장,김현진,H02S 50/00	(2014.01),C4,A 선행인용형,스트링 선별 및 패턴 분석을 통한 태양광발전시설 종합진단시스템
1020240083407,20240626,김앤장,김기호,A61H 37/00	(2006.01),C4,B 직접과제형,베드 변환형 안마의자
1020240083408,20240626,김앤장,김기호,A61H 37/00	(2006.01)¶A61H 37/00	(2013.01),C4,B 직접과제형,기능성이 개선된 접이식 안마 베드
1020240083410,20240626,김앤장,김기호,E01F 8/00	(2006.01),C4,B 직접과제형,시공성이 개선되고 유지보수가 용이한 날개형 방음시설
1020240081773,20240624,김앤장,김기호,E02D 17/20	(2006.01)¶E02D 17/205	(2013.01),C4,B 직접과제형,폐 침목을 이용한 사면 보강공법
1020240080706,20240621,김앤장,이승현,A61F 13/49	(2006.01),C4,A 선행인용형,요실금 팬티 및 이의 제조방법¶요실금 팬티 및 이의 제조방법{Urinary incontinence panties and how to manufacture them}
1020240078875,20240618,김앤장,김현진,C02F 1/32	(2006.01),C4,A 선행인용형,자외선램프 세척장치
1020240078876,20240618,김앤장,김현진,C02F 1/32	(2006.01),C4,A 선행인용형,이중 세척 구조를 가진 자외선램프 세척장치
1020240078877,20240618,김앤장,김현진,C02F 1/32	(2006.01),C4,A 선행인용형,분할 구동형 자외선램프 세척장치
1020240077559,20240614,김앤장,김현진,F16F 15/04	(2006.01)¶F16F 15/04	(2013.01),C4,A 선행인용형,진동분산과 비틀림 방지 기능을 가지는 전기설비 내진장치
1020240076835,20240613,김앤장,이승현,E03B 9/10	(2006.01),C4,B 직접과제형,지중구조물 금속 보호덮개 및 이의 관리방법
1020240077190,20240613,김앤장,김성남,H01L 21/683	(2006.01),C4,JP 번역체(v2제외),익스펜딩 스텝 방식의 다이 이젝팅 장치¶익스펜딩 스텝 방식의 다이 이젝팅 장치{Die ejecting apparatus driven by expanding step method}
1020240076172,20240612,김앤장,김성환,A01K 63/04	(2014.01),C4,B 직접과제형,고압식 해수여과기¶고압식 해수여과기{High pressure type filtering device of sea water}
1020240076371,20240612,김앤장,최원석,B23Q 11/00	(2006.01),C4,A 선행인용형,칩 컨베이어장치¶칩 컨베이어장치{CHIP CONVEYOR APPARATUS}
1020240076375,20240612,김앤장,최원석,B23Q 11/00	(2006.01),C4,A 선행인용형,칩 컨베이어장치¶칩 컨베이어장치{CHIP CONVEYOR APPARATUS}
1020240073661,20240605,김앤장,김현진,G08G 1/005	(2006.01),C2,A 선행인용형,음향신호기를 이용한 시각장애인 안내시스템
1020240073662,20240605,김앤장,김현진,G06Q 50/10	(2012.01),C2,A 선행인용형,IoT기술을 활용한 노래방 관리 시스템
1020240072897,20240604,김앤장,이재훈,A23L 13/20	(2016.01),C1,A 선행인용형,사골 농축액 제조방법 및 이에 의해 제조된 사골 농축액
1020240072251,20240603,김앤장,이소정,H01M 10/658	(2014.01),C0,C 간접·표준형,이차전지용 적층형 복합 패드 및 그 제조 방법¶이차전지용 적층형 복합 패드 및 그 제조 방법{STACKED COMPOSITE PAD FOR SECONDARY BATTERIES AND METHOD OF MANUFACTURING THE SAME}
1020240071273,20240531,김앤장,이재훈,G01D 18/00	(2006.01)¶G01D 18/00	(2021.05),C2,C 간접·표준형,딥러닝 학습을 이용한 센서 정밀도 관리 장치 및 이를 이용한 관리 방법
1020240071443,20240531,김앤장,이재훈,G06Q 50/10	(2012.01),C2,C 간접·표준형,철도 시설물 관리를 위한 데이터 관리 방법
1020240071459,20240531,김앤장,김성남,H10F 39/12	(2025.01),C2,C 간접·표준형,적층형 이미지 센싱 장치 및 그 제조방법¶적층형 이미지 센싱 장치 및 그 제조방법{Image Sensing Device and Method of Manufacturing The Same}
1020240071470,20240531,김앤장,이재훈,G06Q 50/10	(2012.01),C4,B 직접과제형,웹 브라우저와 벡터 그래픽 파일 포맷을 이용한 웹 기반의 철도 시설물 감시 시스템 및 방법
1020240071488,20240531,김앤장,이재훈,H04L 67/12	(2022.01),C4,B 직접과제형,철도 시설물 데이터 수집 방법
